#node	identifier	category	term ID	term description
AKAP17A	9606.ENSP00000324827	GO Process	GO:0008380	RNA splicing
AKAP17A	9606.ENSP00000324827	GO Process	GO:0009889	Regulation of biosynthetic process
AKAP17A	9606.ENSP00000324827	GO Process	GO:0009987	Cellular process
AKAP17A	9606.ENSP00000324827	GO Process	GO:0010467	Gene expression
AKAP17A	9606.ENSP00000324827	GO Process	GO:0010468	Regulation of gene expression
AKAP17A	9606.ENSP00000324827	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
AKAP17A	9606.ENSP00000324827	GO Process	GO:0016070	RNA metabolic process
AKAP17A	9606.ENSP00000324827	GO Process	GO:0016071	mRNA metabolic process
AKAP17A	9606.ENSP00000324827	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
AKAP17A	9606.ENSP00000324827	GO Process	GO:0019222	Regulation of metabolic process
AKAP17A	9606.ENSP00000324827	GO Process	GO:0023052	Signaling
AKAP17A	9606.ENSP00000324827	GO Process	GO:0031323	Regulation of cellular metabolic process
AKAP17A	9606.ENSP00000324827	GO Process	GO:0031326	Regulation of cellular biosynthetic process
AKAP17A	9606.ENSP00000324827	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
AKAP17A	9606.ENSP00000324827	GO Process	GO:0042113	B cell activation
AKAP17A	9606.ENSP00000324827	GO Process	GO:0043170	Macromolecule metabolic process
AKAP17A	9606.ENSP00000324827	GO Process	GO:0043484	Regulation of rna splicing
AKAP17A	9606.ENSP00000324827	GO Process	GO:0044237	Cellular metabolic process
AKAP17A	9606.ENSP00000324827	GO Process	GO:0044238	Primary metabolic process
AKAP17A	9606.ENSP00000324827	GO Process	GO:0045321	Leukocyte activation
AKAP17A	9606.ENSP00000324827	GO Process	GO:0046483	Heterocycle metabolic process
AKAP17A	9606.ENSP00000324827	GO Process	GO:0046649	Lymphocyte activation
AKAP17A	9606.ENSP00000324827	GO Process	GO:0050789	Regulation of biological process
AKAP17A	9606.ENSP00000324827	GO Process	GO:0050794	Regulation of cellular process
AKAP17A	9606.ENSP00000324827	GO Process	GO:0050896	Response to stimulus
AKAP17A	9606.ENSP00000324827	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
AKAP17A	9606.ENSP00000324827	GO Process	GO:0051252	Regulation of rna metabolic process
AKAP17A	9606.ENSP00000324827	GO Process	GO:0051716	Cellular response to stimulus
AKAP17A	9606.ENSP00000324827	GO Process	GO:0060255	Regulation of macromolecule metabolic process
AKAP17A	9606.ENSP00000324827	GO Process	GO:0065007	Biological regulation
AKAP17A	9606.ENSP00000324827	GO Process	GO:0071704	Organic substance metabolic process
AKAP17A	9606.ENSP00000324827	GO Process	GO:0080090	Regulation of primary metabolic process
AKAP17A	9606.ENSP00000324827	GO Process	GO:0090304	Nucleic acid metabolic process
AKAP17A	9606.ENSP00000324827	GO Process	GO:1901360	Organic cyclic compound metabolic process
AKAP17A	9606.ENSP00000324827	GO Process	GO:1903506	Regulation of nucleic acid-templated transcription
AKAP17A	9606.ENSP00000324827	GO Process	GO:2000112	Regulation of cellular macromolecule biosynthetic process
AKAP17A	9606.ENSP00000324827	GO Process	GO:2001141	Regulation of rna biosynthetic process
AKAP17A	9606.ENSP00000324827	GO Function	GO:0003676	Nucleic acid binding
AKAP17A	9606.ENSP00000324827	GO Function	GO:0003723	RNA binding
AKAP17A	9606.ENSP00000324827	GO Function	GO:0005488	Binding
AKAP17A	9606.ENSP00000324827	GO Function	GO:0005515	Protein binding
AKAP17A	9606.ENSP00000324827	GO Function	GO:0051018	Protein kinase a binding
AKAP17A	9606.ENSP00000324827	GO Function	GO:0097159	Organic cyclic compound binding
AKAP17A	9606.ENSP00000324827	GO Function	GO:1901363	Heterocyclic compound binding
AKAP17A	9606.ENSP00000324827	GO Component	GO:0005622	Intracellular
AKAP17A	9606.ENSP00000324827	GO Component	GO:0005634	Nucleus
AKAP17A	9606.ENSP00000324827	GO Component	GO:0005654	Nucleoplasm
AKAP17A	9606.ENSP00000324827	GO Component	GO:0005681	Spliceosomal complex
AKAP17A	9606.ENSP00000324827	GO Component	GO:0005737	Cytoplasm
AKAP17A	9606.ENSP00000324827	GO Component	GO:0005829	Cytosol
AKAP17A	9606.ENSP00000324827	GO Component	GO:0016604	Nuclear body
AKAP17A	9606.ENSP00000324827	GO Component	GO:0016607	Nuclear speck
AKAP17A	9606.ENSP00000324827	GO Component	GO:0031974	Membrane-enclosed lumen
AKAP17A	9606.ENSP00000324827	GO Component	GO:0031981	Nuclear lumen
AKAP17A	9606.ENSP00000324827	GO Component	GO:0032991	Protein-containing complex
AKAP17A	9606.ENSP00000324827	GO Component	GO:0043226	Organelle
AKAP17A	9606.ENSP00000324827	GO Component	GO:0043227	Membrane-bounded organelle
AKAP17A	9606.ENSP00000324827	GO Component	GO:0043229	Intracellular organelle
AKAP17A	9606.ENSP00000324827	GO Component	GO:0043231	Intracellular membrane-bounded organelle
AKAP17A	9606.ENSP00000324827	GO Component	GO:0043233	Organelle lumen
AKAP17A	9606.ENSP00000324827	GO Component	GO:0070013	Intracellular organelle lumen
AKAP17A	9606.ENSP00000324827	GO Component	GO:0110165	Cellular anatomical entity
AKAP17A	9606.ENSP00000324827	GO Component	GO:1990904	Ribonucleoprotein complex
AKAP17A	9606.ENSP00000324827	STRING clusters	CL:27090	Mostly uncharacterized, incl. steroid-binding, and protein of unknown function dm15
AKAP17A	9606.ENSP00000324827	STRING clusters	CL:27092	Mixed, incl. steroid-binding, and protein of unknown function dm15
AKAP17A	9606.ENSP00000324827	STRING clusters	CL:27127	Mostly uncharacterized, incl. ecotropic viral integration site 5 protein, and gamma heavy chain disease
AKAP17A	9606.ENSP00000324827	STRING clusters	CL:27128	Mixed, incl. ecotropic viral integration site 5 protein, and brinker dna-binding domain
AKAP17A	9606.ENSP00000324827	STRING clusters	CL:27130	Mixed, incl. brinker dna-binding domain, and a-kinase anchor protein 17a
AKAP17A	9606.ENSP00000324827	COMPARTMENTS	GOCC:0005622	Intracellular
AKAP17A	9606.ENSP00000324827	COMPARTMENTS	GOCC:0005634	Nucleus
AKAP17A	9606.ENSP00000324827	COMPARTMENTS	GOCC:0005654	Nucleoplasm
AKAP17A	9606.ENSP00000324827	COMPARTMENTS	GOCC:0005737	Cytoplasm
AKAP17A	9606.ENSP00000324827	COMPARTMENTS	GOCC:0005829	Cytosol
AKAP17A	9606.ENSP00000324827	COMPARTMENTS	GOCC:0016604	Nuclear body
AKAP17A	9606.ENSP00000324827	COMPARTMENTS	GOCC:0016607	Nuclear speck
AKAP17A	9606.ENSP00000324827	COMPARTMENTS	GOCC:0031974	Membrane-enclosed lumen
AKAP17A	9606.ENSP00000324827	COMPARTMENTS	GOCC:0031981	Nuclear lumen
AKAP17A	9606.ENSP00000324827	COMPARTMENTS	GOCC:0043226	Organelle
AKAP17A	9606.ENSP00000324827	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
AKAP17A	9606.ENSP00000324827	COMPARTMENTS	GOCC:0043229	Intracellular organelle
AKAP17A	9606.ENSP00000324827	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
AKAP17A	9606.ENSP00000324827	COMPARTMENTS	GOCC:0043233	Organelle lumen
AKAP17A	9606.ENSP00000324827	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
AKAP17A	9606.ENSP00000324827	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AKAP17A	9606.ENSP00000324827	UniProt Keywords	KW-0025	Alternative splicing
AKAP17A	9606.ENSP00000324827	UniProt Keywords	KW-0507	mRNA processing
AKAP17A	9606.ENSP00000324827	UniProt Keywords	KW-0508	mRNA splicing
AKAP17A	9606.ENSP00000324827	UniProt Keywords	KW-0539	Nucleus
AKAP17A	9606.ENSP00000324827	UniProt Keywords	KW-0597	Phosphoprotein
AKAP17A	9606.ENSP00000324827	UniProt Keywords	KW-0621	Polymorphism
AKAP17A	9606.ENSP00000324827	UniProt Keywords	KW-0694	RNA-binding
AKAP17A	9606.ENSP00000324827	UniProt Keywords	KW-0747	Spliceosome
AKAP17A	9606.ENSP00000324827	UniProt Keywords	KW-0832	Ubl conjugation
AKAP17A	9606.ENSP00000324827	UniProt Keywords	KW-1017	Isopeptide bond
AKAP17A	9606.ENSP00000324827	InterPro	IPR034355	A-kinase anchor protein 17A
AKAP17A	9606.ENSP00000324827	InterPro	IPR035979	RNA-binding domain superfamily
AKAP8L	9606.ENSP00000380557	GO Process	GO:0000070	Mitotic sister chromatid segregation
AKAP8L	9606.ENSP00000380557	GO Process	GO:0000278	Mitotic cell cycle
AKAP8L	9606.ENSP00000380557	GO Process	GO:0000280	Nuclear division
AKAP8L	9606.ENSP00000380557	GO Process	GO:0000819	Sister chromatid segregation
AKAP8L	9606.ENSP00000380557	GO Process	GO:0001932	Regulation of protein phosphorylation
AKAP8L	9606.ENSP00000380557	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0006323	DNA packaging
AKAP8L	9606.ENSP00000380557	GO Process	GO:0006355	Regulation of transcription, dna-templated
AKAP8L	9606.ENSP00000380557	GO Process	GO:0006357	Regulation of transcription by rna polymerase ii
AKAP8L	9606.ENSP00000380557	GO Process	GO:0006396	RNA processing
AKAP8L	9606.ENSP00000380557	GO Process	GO:0006397	mRNA processing
AKAP8L	9606.ENSP00000380557	GO Process	GO:0006725	Cellular aromatic compound metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0006807	Nitrogen compound metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0006996	Organelle organization
AKAP8L	9606.ENSP00000380557	GO Process	GO:0006997	Nucleus organization
AKAP8L	9606.ENSP00000380557	GO Process	GO:0006998	Nuclear envelope organization
AKAP8L	9606.ENSP00000380557	GO Process	GO:0007049	Cell cycle
AKAP8L	9606.ENSP00000380557	GO Process	GO:0007059	Chromosome segregation
AKAP8L	9606.ENSP00000380557	GO Process	GO:0007076	Mitotic chromosome condensation
AKAP8L	9606.ENSP00000380557	GO Process	GO:0008152	Metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0008380	RNA splicing
AKAP8L	9606.ENSP00000380557	GO Process	GO:0009889	Regulation of biosynthetic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0009891	Positive regulation of biosynthetic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0009893	Positive regulation of metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0009987	Cellular process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0010256	Endomembrane system organization
AKAP8L	9606.ENSP00000380557	GO Process	GO:0010467	Gene expression
AKAP8L	9606.ENSP00000380557	GO Process	GO:0010468	Regulation of gene expression
AKAP8L	9606.ENSP00000380557	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0010557	Positive regulation of macromolecule biosynthetic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0010628	Positive regulation of gene expression
AKAP8L	9606.ENSP00000380557	GO Process	GO:0010638	Positive regulation of organelle organization
AKAP8L	9606.ENSP00000380557	GO Process	GO:0010793	Regulation of mrna export from nucleus
AKAP8L	9606.ENSP00000380557	GO Process	GO:0016032	Viral process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0016043	Cellular component organization
AKAP8L	9606.ENSP00000380557	GO Process	GO:0016070	RNA metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0016071	mRNA metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0019220	Regulation of phosphate metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0019222	Regulation of metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0022402	Cell cycle process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0022411	Cellular component disassembly
AKAP8L	9606.ENSP00000380557	GO Process	GO:0030261	Chromosome condensation
AKAP8L	9606.ENSP00000380557	GO Process	GO:0030397	Membrane disassembly
AKAP8L	9606.ENSP00000380557	GO Process	GO:0031056	Regulation of histone modification
AKAP8L	9606.ENSP00000380557	GO Process	GO:0031058	Positive regulation of histone modification
AKAP8L	9606.ENSP00000380557	GO Process	GO:0031063	Regulation of histone deacetylation
AKAP8L	9606.ENSP00000380557	GO Process	GO:0031065	Positive regulation of histone deacetylation
AKAP8L	9606.ENSP00000380557	GO Process	GO:0031323	Regulation of cellular metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0031325	Positive regulation of cellular metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0031326	Regulation of cellular biosynthetic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0031328	Positive regulation of cellular biosynthetic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0031399	Regulation of protein modification process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0031401	Positive regulation of protein modification process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0032239	Regulation of nucleobase-containing compound transport
AKAP8L	9606.ENSP00000380557	GO Process	GO:0032268	Regulation of cellular protein metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0032270	Positive regulation of cellular protein metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0032386	Regulation of intracellular transport
AKAP8L	9606.ENSP00000380557	GO Process	GO:0032879	Regulation of localization
AKAP8L	9606.ENSP00000380557	GO Process	GO:0032880	Regulation of protein localization
AKAP8L	9606.ENSP00000380557	GO Process	GO:0033043	Regulation of organelle organization
AKAP8L	9606.ENSP00000380557	GO Process	GO:0033044	Regulation of chromosome organization
AKAP8L	9606.ENSP00000380557	GO Process	GO:0033127	Regulation of histone phosphorylation
AKAP8L	9606.ENSP00000380557	GO Process	GO:0033157	Regulation of intracellular protein transport
AKAP8L	9606.ENSP00000380557	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0042325	Regulation of phosphorylation
AKAP8L	9606.ENSP00000380557	GO Process	GO:0043170	Macromolecule metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0044237	Cellular metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0044238	Primary metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0044403	Symbiotic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0044419	Interspecies interaction between organisms
AKAP8L	9606.ENSP00000380557	GO Process	GO:0044770	Cell cycle phase transition
AKAP8L	9606.ENSP00000380557	GO Process	GO:0044839	Cell cycle g2/m phase transition
AKAP8L	9606.ENSP00000380557	GO Process	GO:0045893	Positive regulation of transcription, dna-templated
AKAP8L	9606.ENSP00000380557	GO Process	GO:0045935	Positive regulation of nucleobase-containing compound metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0045944	Positive regulation of transcription by rna polymerase ii
AKAP8L	9606.ENSP00000380557	GO Process	GO:0046483	Heterocycle metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0046822	Regulation of nucleocytoplasmic transport
AKAP8L	9606.ENSP00000380557	GO Process	GO:0046825	Regulation of protein export from nucleus
AKAP8L	9606.ENSP00000380557	GO Process	GO:0046831	Regulation of rna export from nucleus
AKAP8L	9606.ENSP00000380557	GO Process	GO:0048285	Organelle fission
AKAP8L	9606.ENSP00000380557	GO Process	GO:0048518	Positive regulation of biological process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0048522	Positive regulation of cellular process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0050789	Regulation of biological process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0050794	Regulation of cellular process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0051049	Regulation of transport
AKAP8L	9606.ENSP00000380557	GO Process	GO:0051081	Nuclear envelope disassembly
AKAP8L	9606.ENSP00000380557	GO Process	GO:0051128	Regulation of cellular component organization
AKAP8L	9606.ENSP00000380557	GO Process	GO:0051130	Positive regulation of cellular component organization
AKAP8L	9606.ENSP00000380557	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0051173	Positive regulation of nitrogen compound metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0051174	Regulation of phosphorus metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0051223	Regulation of protein transport
AKAP8L	9606.ENSP00000380557	GO Process	GO:0051246	Regulation of protein metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0051247	Positive regulation of protein metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0051252	Regulation of rna metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0051254	Positive regulation of rna metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0051276	Chromosome organization
AKAP8L	9606.ENSP00000380557	GO Process	GO:0060255	Regulation of macromolecule metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0060341	Regulation of cellular localization
AKAP8L	9606.ENSP00000380557	GO Process	GO:0061024	Membrane organization
AKAP8L	9606.ENSP00000380557	GO Process	GO:0065007	Biological regulation
AKAP8L	9606.ENSP00000380557	GO Process	GO:0070201	Regulation of establishment of protein localization
AKAP8L	9606.ENSP00000380557	GO Process	GO:0071103	DNA conformation change
AKAP8L	9606.ENSP00000380557	GO Process	GO:0071704	Organic substance metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0071840	Cellular component organization or biogenesis
AKAP8L	9606.ENSP00000380557	GO Process	GO:0080090	Regulation of primary metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0090087	Regulation of peptide transport
AKAP8L	9606.ENSP00000380557	GO Process	GO:0090304	Nucleic acid metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:0090311	Regulation of protein deacetylation
AKAP8L	9606.ENSP00000380557	GO Process	GO:0090312	Positive regulation of protein deacetylation
AKAP8L	9606.ENSP00000380557	GO Process	GO:0098813	Nuclear chromosome segregation
AKAP8L	9606.ENSP00000380557	GO Process	GO:0140014	Mitotic nuclear division
AKAP8L	9606.ENSP00000380557	GO Process	GO:1901360	Organic cyclic compound metabolic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:1902275	Regulation of chromatin organization
AKAP8L	9606.ENSP00000380557	GO Process	GO:1902680	Positive regulation of rna biosynthetic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:1903047	Mitotic cell cycle process
AKAP8L	9606.ENSP00000380557	GO Process	GO:1903506	Regulation of nucleic acid-templated transcription
AKAP8L	9606.ENSP00000380557	GO Process	GO:1903508	Positive regulation of nucleic acid-templated transcription
AKAP8L	9606.ENSP00000380557	GO Process	GO:1903827	Regulation of cellular protein localization
AKAP8L	9606.ENSP00000380557	GO Process	GO:1905269	Positive regulation of chromatin organization
AKAP8L	9606.ENSP00000380557	GO Process	GO:2000112	Regulation of cellular macromolecule biosynthetic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:2000197	Regulation of ribonucleoprotein complex localization
AKAP8L	9606.ENSP00000380557	GO Process	GO:2001141	Regulation of rna biosynthetic process
AKAP8L	9606.ENSP00000380557	GO Process	GO:2001252	Positive regulation of chromosome organization
AKAP8L	9606.ENSP00000380557	GO Function	GO:0003676	Nucleic acid binding
AKAP8L	9606.ENSP00000380557	GO Function	GO:0003677	DNA binding
AKAP8L	9606.ENSP00000380557	GO Function	GO:0003723	RNA binding
AKAP8L	9606.ENSP00000380557	GO Function	GO:0005488	Binding
AKAP8L	9606.ENSP00000380557	GO Function	GO:0005515	Protein binding
AKAP8L	9606.ENSP00000380557	GO Function	GO:0005521	Lamin binding
AKAP8L	9606.ENSP00000380557	GO Function	GO:0017151	DEAD/H-box RNA helicase binding
AKAP8L	9606.ENSP00000380557	GO Function	GO:0019899	Enzyme binding
AKAP8L	9606.ENSP00000380557	GO Function	GO:0034237	Protein kinase a regulatory subunit binding
AKAP8L	9606.ENSP00000380557	GO Function	GO:0042826	Histone deacetylase binding
AKAP8L	9606.ENSP00000380557	GO Function	GO:0043167	Ion binding
AKAP8L	9606.ENSP00000380557	GO Function	GO:0043169	Cation binding
AKAP8L	9606.ENSP00000380557	GO Function	GO:0046872	Metal ion binding
AKAP8L	9606.ENSP00000380557	GO Function	GO:0051018	Protein kinase a binding
AKAP8L	9606.ENSP00000380557	GO Function	GO:0097159	Organic cyclic compound binding
AKAP8L	9606.ENSP00000380557	GO Function	GO:1901363	Heterocyclic compound binding
